Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCB06,OUT018,1906.4184300000002
DRF48,OUT017,2091.11135
FDB05,OUT013,2914.40634
FDP28,OUT027,4266.74601
FDP23,OUT046,3361.7573600000005
NCS41,OUT018,1806.8813299999997
FDS40,OUT018,1364.59039
FDA16,OUT017,3133.88731
FDN20,OUT035,2792.6648100000007
FDF04,OUT027,4361.75567
DRG36,OUT018,2436.8945800000006
FDW16,OUT018,1433.0013400000003
FDU09,OUT017,1392.5872800000002
FDW01,OUT046,2444.11851
FDB15,OUT045,3312.4215799999997
NCJ17,OUT049,2233.8921600000003
NCT18,OUT018,2307.9624099999996
FDG16,OUT018,2925.62507
FDP27,OUT017,2280.39829
FDQ44,OUT027,3719.4917
FDL50,OUT027,3594.7207799999996
FDW57,OUT027,4284.45629
FDS34,OUT013,2343.21652
NCV30,OUT035,2516.55755
FDD26,OUT018,1831.51593
FDA03,OUT045,2808.3111099999996
FDS27,OUT018,2557.8371500000003
FDM12,OUT013,2102.42995
NCV42,OUT027,2603.24471
NCS41,OUT046,3228.3976199999997
FDN56,OUT018,1800.82255
DRK59,OUT046,2145.90669
NCG18,OUT046,1935.4805999999996
NCN26,OUT017,2047.1019699999997
FDI60,OUT027,3600.2136300000006
NCI43,OUT049,1849.5258200000003
NCL17,OUT049,2388.5575000000003
FDQ19,OUT019,367.35515
FDY43,OUT049,2906.64977
FDR36,OUT049,2506.3042300000006
FDJ58,OUT049,2622.12014
DRY23,OUT045,1364.6902599999999
FDK26,OUT027,3792.0639
DRH03,OUT045,1653.6474600000001
FDC10,OUT010,240.75328000000005
FDD23,OUT013,2547.0844800000004
FDP32,OUT045,2170.5080000000007
FDO31,OUT035,1930.6535499999998
FDQ57,OUT013,2264.3525099999997
FDX32,OUT027,4511.99344
FDC39,OUT027,4202.8625
FDU55,OUT046,2517.75599
FDL45,OUT013,2510.93154
DRK37,OUT049,2126.49862
FDK22,OUT013,2929.6198700000004
DRG37,OUT027,3307.4946600000003
FDK22,OUT017,3814.1018799999997
DRH36,OUT018,2020.9693199999997
DRC36,OUT018,2150.2010999999998
DRE03,OUT027,3026.1275799999994
FDF34,OUT046,2374.34267
FDZ22,OUT046,2029.8244600000005
FDC44,OUT010,318.68517
FDN31,OUT027,5205.05795
FDO03,OUT017,2949.2609700000003
FDA01,OUT049,1316.7526599999999
NCH42,OUT049,3743.85998
FDF46,OUT018,1726.0865000000001
DRL35,OUT046,1484.1347799999999
FDW46,OUT049,1349.74305
FDB58,OUT046,2057.92122
FDD47,OUT018,2225.73611
NCO17,OUT045,1820.4969399999998
FDJ26,OUT017,2724.8863700000006
FDU37,OUT045,1525.74728
